TransactionID,DeviceType,DeviceInfo,id_15,id_23,id_30,id_31,id_33
3000514,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000515,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000516,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000517,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000518,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000519,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000520,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000521,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000522,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000523,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000524,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000525,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000526,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000527,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000528,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000529,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000530,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000531,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000532,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000533,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000534,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000535,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000536,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000537,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000538,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000539,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000540,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000541,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000542,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000543,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000544,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000545,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000546,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000547,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000548,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000549,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000550,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000551,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000552,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000553,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000554,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000555,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000556,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000557,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000606,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000607,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000608,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000609,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000610,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000611,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000612,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000613,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000614,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000615,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000616,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000617,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000618,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000619,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000620,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000621,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000622,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000623,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000624,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000625,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000626,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000627,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000628,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000629,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000630,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000631,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000632,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000633,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000634,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000635,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000636,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000637,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000638,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000639,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000640,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000641,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000642,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000643,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000644,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000645,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000646,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000647,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000648,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000649,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000650,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000651,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000652,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000653,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000654,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000655,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000656,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000657,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000658,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000659,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000660,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000661,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000662,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000663,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000664,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000665,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000666,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000667,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000668,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000669,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000670,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000671,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000672,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000673,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000674,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000675,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000676,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000677,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000678,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000679,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000680,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000681,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000682,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000683,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000684,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000685,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000686,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000687,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000688,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000689,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000690,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000691,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000692,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000693,desktop,Windows,New,,Windows 10,chrome 63.0,1920x1080
3000694,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000695,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000696,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000697,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000698,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000699,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000700,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000701,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000702,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000703,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000704,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000705,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000706,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000707,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000708,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000709,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000710,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000711,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000712,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000713,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000714,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000715,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000716,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000717,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000718,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000719,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000720,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000721,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000722,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000723,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000724,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000725,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000726,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000727,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000728,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000729,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000730,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000731,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000732,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000733,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000734,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000735,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000736,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000737,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000738,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000739,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000740,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000741,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000742,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000743,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000744,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000745,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000746,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000747,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000748,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000749,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000750,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000751,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000752,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000753,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000754,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000755,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000756,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000757,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000758,desktop,Windows,New,,Windows 10,chrome 63.0,1920x1080
3000759,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000760,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000761,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000762,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000763,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000764,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000765,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000766,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000767,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000768,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000769,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000770,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000771,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000772,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000773,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000774,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000775,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000776,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000777,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000778,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000779,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000780,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000781,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000782,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000783,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000784,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000785,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000786,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000787,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000788,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000789,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000790,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000791,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000792,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000793,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000837,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000838,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000839,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000840,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000841,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000842,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000843,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000844,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000845,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000846,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000847,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000848,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000849,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000850,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000851,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000852,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000853,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000854,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000855,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000856,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000857,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000858,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000859,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000860,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000861,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000862,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000863,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000864,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000865,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000866,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000867,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000868,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000869,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000870,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000871,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000872,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000873,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000874,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000875,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000876,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000877,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000878,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000879,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000880,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000881,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000882,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000883,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000884,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000885,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000886,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000887,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000888,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000889,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000890,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000891,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000892,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000893,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000894,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000895,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000896,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000897,mobile,SM-G930V Build/NRD90M,New,ANONYMOUS,Android 7.0,chrome 62.0 for android,1440x2560
3000898,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000899,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000900,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000901,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000902,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000903,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000904,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000905,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000906,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000907,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000908,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000909,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000910,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000911,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000912,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000913,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000914,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000915,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000916,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000917,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000918,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000919,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000920,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000921,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000922,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000923,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000924,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000925,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000926,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000927,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000928,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000929,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000930,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000931,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000932,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000933,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000934,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000935,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000936,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000937,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000938,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000939,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000940,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000941,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000942,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000943,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000944,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000945,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000946,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000947,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000948,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000949,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000950,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000951,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000952,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000953,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000954,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000955,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000956,desktop,Windows,New,,Windows 10,chrome 63.0,1920x1080
3000957,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000958,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000959,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000960,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000961,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000962,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000963,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000964,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000965,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000966,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000967,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000968,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000969,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000970,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000971,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000972,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000973,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000974,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000975,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000976,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000977,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000978,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000979,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000980,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000981,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000982,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000983,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000984,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000985,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000986,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000987,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000988,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000989,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000990,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
3000991,desktop,Windows,Found,,Windows 10,chrome 63.0,1920x1080
